,country_id,country_name,locality_id,locality_name,market_id,market_name,commodityID,commodity,currency_id,currency_name,market_typeID,market_type,measurement_id,unit_goods_measurement,month,year,price,Source
433852,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2008,173.6533,SIMA - Niger
433853,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2008,153.92,SIMA - Niger
433854,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2008,193.0,SIMA - Niger
433855,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2008,198.0,SIMA - Niger
433856,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2009,182.176,SIMA - Niger
433857,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2009,190.0,SIMA - Niger
433858,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2009,200.0,SIMA - Niger
433859,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2009,188.2773,SIMA - Niger
433860,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2009,161.6,SIMA - Niger
433861,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2009,136.884,SIMA - Niger
433862,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2009,149.04,SIMA - Niger
433863,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2009,161.196,SIMA - Niger
433864,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2010,157.568,SIMA - Niger
433865,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2010,155.12,SIMA - Niger
433866,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2010,157.9947,SIMA - Niger
433867,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2010,174.1013,SIMA - Niger
433868,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2010,186.48,SIMA - Niger
433869,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2010,193.5413,SIMA - Niger
433870,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2010,194.208,SIMA - Niger
433871,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2010,196.56,SIMA - Niger
433872,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2010,146.52,SIMA - Niger
433873,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2010,146.52,SIMA - Niger
433874,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2010,123.8,SIMA - Niger
433875,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2010,162.9867,SIMA - Niger
433876,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2011,146.1493,SIMA - Niger
433877,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2011,143.2448,SIMA - Niger
433878,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2011,138.74,SIMA - Niger
433879,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2011,155.62,SIMA - Niger
433880,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2011,159.9467,SIMA - Niger
433881,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2011,147.48,SIMA - Niger
433882,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2011,145.5424,SIMA - Niger
433883,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2011,132.88,SIMA - Niger
433884,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2011,139.36,SIMA - Niger
433885,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2011,151.72,SIMA - Niger
433886,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2011,164.04,SIMA - Niger
433887,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2011,178.14,SIMA - Niger
433888,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2012,167.088,SIMA - Niger
433889,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2012,182.34,SIMA - Niger
433890,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2012,195.3067,SIMA - Niger
433891,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2012,215.3333,SIMA - Niger
433892,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2012,212.6667,SIMA - Niger
433893,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2012,232.864,SIMA - Niger
433894,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2012,241.4933,SIMA - Niger
433895,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2012,220.0,SIMA - Niger
433896,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2012,168.9623,SIMA - Niger
433897,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2012,179.1,SIMA - Niger
433898,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2012,165.6,SIMA - Niger
433899,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2013,166.352,SIMA - Niger
433900,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2013,189.5253,SIMA - Niger
433901,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2013,168.716,SIMA NIGER
433902,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2013,179.0,SIMA NIGER
433903,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2013,183.4667,SIMA NIGER
433904,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2013,200.92,SIMA NIGER
433905,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2013,210.4,SIMA NIGER
433906,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2013,202.5056,SIMA NIGER
433907,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2013,176.936,SIMA NIGER
433908,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2013,167.2,SIMA NIGER
433909,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2013,176.496,SIMA NIGER
433910,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2013,174.26,SIMA NIGER
433911,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2014,172.752,SIMA NIGER
433912,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2014,175.6,SIMA NIGER
433913,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2014,168.8,SIMA NIGER
433914,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2014,179.0,SIMA NIGER
433915,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2014,173.8667,SIMA NIGER
433916,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2014,175.9893,SIMA NIGER
433917,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2014,181.44,SIMA NIGER
433918,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2014,182.0,SIMA NIGER
433919,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2014,183.6,SIMA NIGER
433920,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2014,196.8,SIMA NIGER
433921,182,Nigeria,2216,Borno,1040,Damassack (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2015,187.0,SIMA NIGER
434182,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2009,144.0476,SIMA - Niger
434183,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2009,190.0,SIMA - Niger
434184,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2009,200.0,SIMA - Niger
434185,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2009,181.4394,SIMA - Niger
434186,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2009,151.6488,SIMA - Niger
434187,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2009,129.7683,SIMA - Niger
434188,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2009,159.18,SIMA - Niger
434189,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2009,170.2801,SIMA - Niger
434190,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2010,180.4011,SIMA - Niger
434191,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2010,173.5337,SIMA - Niger
434192,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2010,160.1563,SIMA - Niger
434193,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2010,167.1875,SIMA - Niger
434194,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2010,173.2937,SIMA - Niger
434195,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2010,186.8247,SIMA - Niger
434196,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2010,186.6379,SIMA - Niger
434197,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2010,188.7356,SIMA - Niger
434198,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2010,184.4086,SIMA - Niger
434199,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2010,184.6774,SIMA - Niger
434200,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2010,186.7704,SIMA - Niger
434201,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2010,183.871,SIMA - Niger
434202,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2011,187.3333,SIMA - Niger
434203,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2011,183.871,SIMA - Niger
434204,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2011,185.3201,SIMA - Niger
434205,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2011,192.9359,SIMA - Niger
434206,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2011,187.8788,SIMA - Niger
434207,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2011,171.1443,SIMA - Niger
434208,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2011,174.7475,SIMA - Niger
434209,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2011,188.2103,SIMA - Niger
434210,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2011,189.2541,SIMA - Niger
434211,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2011,174.8718,SIMA - Niger
434212,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2011,180.7534,SIMA - Niger
434213,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2011,193.9516,SIMA - Niger
434214,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2012,195.2183,SIMA - Niger
434215,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2012,193.5484,SIMA - Niger
434216,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2012,189.7849,SIMA - Niger
434217,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2012,193.5484,SIMA - Niger
434218,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2012,216.129,SIMA - Niger
434219,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2012,234.1724,SIMA - Niger
434220,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2012,223.477,SIMA - Niger
434221,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2012,220.0,SIMA - Niger
434222,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2012,238.8469,SIMA - Niger
434223,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2012,224.5161,SIMA - Niger
434224,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2012,223.9952,SIMA - Niger
434225,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2013,225.3433,SIMA - Niger
434226,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2013,223.9427,SIMA - Niger
434227,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2013,224.1935,SIMA NIGER
434228,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2013,224.1935,SIMA NIGER
434229,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2013,227.0227,SIMA NIGER
434230,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2013,225.0,SIMA NIGER
434231,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2013,235.7923,SIMA NIGER
434232,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2013,231.1828,SIMA NIGER
434233,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2013,231.1828,SIMA NIGER
434234,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2013,224.1935,SIMA NIGER
434235,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2013,222.5806,SIMA NIGER
434236,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,12,2013,221.371,SIMA NIGER
434237,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2014,219.9345,SIMA NIGER
434238,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2014,212.9567,SIMA NIGER
434239,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2014,222.2494,SIMA NIGER
434240,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2014,208.5708,SIMA NIGER
434241,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2014,207.8431,SIMA NIGER
434242,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2014,209.0374,SIMA NIGER
434243,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2014,206.6305,SIMA NIGER
434244,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2014,197.9798,SIMA NIGER
434245,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2014,189.7436,SIMA NIGER
434246,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2014,183.5897,SIMA NIGER
434247,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2015,177.6572,SIMA NIGER
434248,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,2,2015,171.6402,SIMA NIGER
434249,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,3,2015,167.1429,SIMA NIGER
434250,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,4,2015,171.0,SIMA NIGER
434251,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2015,165.0,SIMA NIGER
434252,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2015,167.0,SIMA NIGER
434253,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2015,162.0,SIMA NIGER
434254,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2015,164.0,SIMA NIGER
434255,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2015,167.0,SIMA NIGER
434256,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2015,164.0,SIMA NIGER
434257,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,5,2016,107.0,SIMA NIGER
434258,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,6,2016,105.0,SIMA NIGER
434259,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,7,2016,111.0,SIMA NIGER
434260,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,8,2016,130.0,SIMA NIGER
434261,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,9,2016,159.0,SIMA NIGER
434262,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,10,2016,159.0,SIMA NIGER
434263,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,11,2016,164.0,SIMA NIGER
434264,182,Nigeria,2223,Jigawa,1041,Mai Gatari (CBM),51,Maize,95,NGN,14,Wholesale,5,KG,1,2017,172.0,SIMA NIGER
